timestamp_ms,setpoint_v,sensor_v
2056336,1.6000,1.2886
2056836,1.6000,1.2684
2057336,1.6000,1.2628
2057836,1.6000,1.2692
2058336,1.6000,1.2749
2058836,1.6000,1.2596
2059336,1.6000,1.2725
2059836,1.6000,1.2370
2060336,1.6000,1.2716
2060836,1.6000,1.2555
2061336,1.6000,1.2612
2061836,1.6000,1.2821
2062336,1.6000,1.2692
2062836,1.6000,1.2652
2063336,1.6000,1.2660
2063836,1.6000,1.2765
2064336,1.6000,1.2563
2064836,1.6000,1.2853
2065336,1.6000,1.2725
2065836,1.6000,1.2934
2066336,1.6000,1.2684
2066836,1.6000,1.2692
2067336,1.6000,1.2725
2067836,1.6000,1.2596
2068336,1.6000,1.2660
2068836,1.6000,1.2612
2069336,1.6000,1.2725
2069836,1.6000,1.2628
2070336,1.6000,1.2741
2070836,1.6000,1.2765
2071336,1.6000,1.2749
2071836,1.6000,1.3192
2072336,1.6000,1.2660
2072836,1.6000,1.2620
2073336,1.6000,1.2676
2073836,1.6000,1.2620
2074336,1.6000,1.2636
2074836,1.6000,1.2555
2075336,1.6000,1.2886
2075836,1.6000,1.2660
2076336,1.6000,1.2370
2076836,1.6000,1.2781
2077336,1.6000,1.2757
2077836,1.6000,1.2765
2078336,1.6000,1.2741
2078836,1.6000,1.2716
2079336,1.6000,1.2749
2079836,1.6000,1.2668
2080336,1.6000,1.2757
2080836,1.6000,1.2741
2081336,1.6000,1.2725
2081836,1.6000,1.2708
2082336,1.6000,1.2757
2082836,1.6000,1.2725
2083336,1.6000,1.2765
2083836,1.6000,1.2636
2084336,1.6000,1.2725
2084836,1.6000,1.2781
2085336,1.6000,1.2733
2085836,1.6000,1.2571
2086336,1.6000,1.2757
2086836,1.6000,1.2725
2087336,1.6000,1.2781
2087836,1.6000,1.2741
2088336,1.6000,1.2660
2088836,1.6000,1.2926
2089336,1.6000,1.2765
2089836,1.6000,1.2749
2090336,1.6000,1.2765
2090836,1.6000,1.2692
2091336,1.6000,1.2692
2091836,1.6000,1.2757
2092336,1.6000,1.2652
2092836,1.6000,1.2725
2093336,1.6000,1.2660
2093836,1.6000,1.2765
2094336,1.6000,1.2749
2094836,1.6000,1.2773
2095336,1.6000,1.2684
2095836,1.6000,1.2813
2096336,1.6000,1.2821
2096836,1.6000,1.2733
2097336,1.6000,1.2628
2097836,1.6000,1.2692
2098336,1.6000,1.2773
2098836,1.6000,1.2725
2099336,1.6000,1.2765
2099836,1.6000,1.2741
2100336,1.6000,1.2249
2100836,1.6000,1.2773
2101336,1.6000,1.2692
2101836,1.6000,1.2781
2102336,1.6000,1.2845
2102836,1.6000,1.2708
2103336,1.6000,1.2765
2103836,1.6000,1.2749
2104336,1.6000,1.2652
2104836,1.6000,1.2910
2105336,1.6000,1.2741
2105836,1.6000,1.2725
2106336,1.6000,1.2813
2106836,1.6000,1.2757
